anime_id,title_english,type,episodes,status,duration,rating,score,rank,popularity,premiered
5525,07-Ghost,TV,25,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.36,2169,552,Spring 2009
4509,,Special,1,Finished Airing,58 min.,PG-13 - Teens 13 or older,6.12,7016,9399,
32227,,Movie,1,Finished Airing,11 min.,G - All Ages,4.5,10573,13346,
16381,,Movie,1,Finished Airing,28 min.,PG - Children,5.86,7676,5860,
20355,,ONA,2,Finished Airing,1 min. per ep.,G - All Ages,6.16,6919,7247,
1937,,OVA,1,Finished Airing,30 min.,R+ - Mild Nudity,5.53,8325,7934,
10132,,Music,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,6.2,6756,9527,
2668,Doraemon the Movie: Nobita Drifts in the Universe,Movie,1,Finished Airing,1 hr. 33 min.,PG - Children,7.24,2642,7381,
2626,,Movie,1,Finished Airing,16 min.,PG - Children,6.5,5624,9123,
2533,,OVA,4,Finished Airing,30 min. per ep.,Rx - Hentai,6.41,,6278,
3442,Karakuri Ninja Girl,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.19,,7463,
20023,,TV,26,Finished Airing,54 min. per ep.,G - All Ages,7.25,11668,12733,Spring 1970
24041,,TV,10,Finished Airing,4 min. per ep.,PG - Children,6.5,10618,13046,Spring 2010
8896,,Special,1,Finished Airing,34 min.,PG-13 - Teens 13 or older,6.21,6725,9528,
34870,,Special,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,6.93,3803,6053,
2782,Fire Emblem,OVA,2,Finished Airing,27 min. per ep.,PG-13 - Teens 13 or older,5.82,7756,4206,
10602,,Movie,1,Finished Airing,45 min.,,4.29,10366,11887,
19437,,OVA,1,Finished Airing,10 min.,G - All Ages,4.5,9988,11746,
54,,Movie,1,Finished Airing,1 hr. 45 min.,R - 17+ (violence & profanity),7.19,2835,1425,
16556,,Movie,1,Finished Airing,1 hr. 10 min.,G - All Ages,5.28,10492,12161,
10845,,Special,4,Finished Airing,3 min. per ep.,R+ - Mild Nudity,6.23,,4030,
32039,Show By Rock!! Short!!,TV,12,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.4,6008,4031,Summer 2016
32353,Bono Bono,TV,0,Currently Airing,5 min.,G - All Ages,6.39,6022,7467,Spring 2016
7488,Karo & Piyobupt: Imagination,Movie,1,Finished Airing,4 min.,G - All Ages,5.29,8702,9612,
17539,,OVA,2,Finished Airing,14 min. per ep.,Rx - Hentai,6.13,,5313,
5157,Reign: The Conqueror Movie,Movie,1,Finished Airing,1 hr. 40 min.,R - 17+ (violence & profanity),6.01,7320,7382,
25193,,OVA,1,Finished Airing,15 min.,PG - Children,5.33,10000,13385,
8491,,Movie,1,Finished Airing,7 min.,PG - Children,6.24,6615,5135,
28687,,Music,1,Finished Airing,3 min.,G - All Ages,5.14,8908,9676,
1014,Sugar: A Little Snow Fairy Summer Special,Special,2,Finished Airing,24 min. per ep.,G - All Ages,7.07,3296,5192,
6075,,TV,12,Finished Airing,4 min. per ep.,G - All Ages,6.34,6212,9062,Summer 1999
22641,,OVA,1,Finished Airing,30 min.,G - All Ages,5.61,10830,12431,
19645,Doraemon the Movie: Nobita in the New Haunts of Evil -Peko and the Five Explorers-,Movie,1,Finished Airing,1 hr. 49 min.,PG - Children,7.4,2008,7806,
34840,Fox Fears,Movie,1,Finished Airing,7 min.,G - All Ages,6.25,6580,12198,
33104,,Special,1,Finished Airing,4 min.,Rx - Hentai,6.31,,7566,
3490,,OVA,1,Finished Airing,17 min.,,4.84,9182,8296,
13643,Sex Exchange (2),OVA,1,Finished Airing,26 min.,Rx - Hentai,6.06,,7091,
30752,,Special,2,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,5.17,10465,12665,
31116,,Movie,1,Finished Airing,2 min.,G - All Ages,3.91,11310,12836,
29925,,Movie,1,Finished Airing,26 min.,G - All Ages,4.43,11807,12708,
30139,,OVA,2,Finished Airing,1 hr. 24 min. per ep.,G - All Ages,5.31,11163,13392,
10217,Twin Angel: Twinkle Paradise,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.06,7202,4546,Summer 2011
1977,,OVA,1,Finished Airing,32 min.,PG-13 - Teens 13 or older,6.3,6388,6612,
424,Dirty Pair,TV,24,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.21,2771,3300,Summer 1985
33266,NANOCORE,ONA,10,Finished Airing,21 min. per ep.,PG-13 - Teens 13 or older,6.24,6629,10005,
6896,,Special,9,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,7.46,1785,1910,
12135,,OVA,1,Finished Airing,2 min.,PG-13 - Teens 13 or older,5.98,7403,8962,
33736,,ONA,0,Not yet aired,Unknown,,0,,9329,
32888,Sinbad: Night at High Noon and the Wonder Gate,Movie,1,Finished Airing,1 hr. 54 min.,G - All Ages,6.32,6323,8805,
31838,,ONA,13,Finished Airing,15 min. per ep.,PG-13 - Teens 13 or older,6.77,4477,7407,
31298,,Special,6,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,7.21,2760,4329,
22605,Keroppi in Let&#039;s Play Baseball,OVA,1,Finished Airing,30 min.,G - All Ages,5.9,10836,11950,
164,Princess Mononoke,Movie,1,Finished Airing,2 hr. 10 min.,PG-13 - Teens 13 or older,8.8,29,79,
13955,,Special,2,Finished Airing,25 min. per ep.,G - All Ages,6.43,5872,7245,
9916,,TV,46,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.49,5652,9302,Fall 1973
37307,,Movie,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,8638,
27951,"Mattsu, Yamma and Moburi - The Naval Treasure and Riddle Island",ONA,1,Finished Airing,13 min.,G - All Ages,5.52,8340,10854,
605,I&#039;m Gonna Be an Angel!,TV,26,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.83,4218,5025,Spring 1999
855,Strawberry Panic,TV,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.41,1994,959,Spring 2006
18231,,Special,4,Finished Airing,6 min. per ep.,R+ - Mild Nudity,5.65,8111,5534,
29657,,Movie,1,Finished Airing,7 min.,G - All Ages,4.48,12269,11661,
13115,Hakuoki ~Demon of the Fleeting Blossom~ Dawn of the Shinsengumi,TV,12,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.61,1326,1868,Summer 2012
29541,,OVA,1,Finished Airing,10 min.,G - All Ages,5.86,10403,13014,
32819,Boonie Bears: Forest Frenzy,TV,104,Finished Airing,13 min. per ep.,PG - Children,3.71,12707,13290,Summer 2013
8364,,Movie,1,Finished Airing,1 hr. 37 min.,G - All Ages,7.18,2882,7288,
670,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.9,3921,2022,Fall 2005
718,If I See You in My Dreams,TV,16,Finished Airing,7 min. per ep.,R+ - Mild Nudity,6.57,5355,5007,Fall 1998
35434,Convenience Store Boy Friends,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.38,6079,1816,Summer 2017
25055,,OVA,1,Finished Airing,27 min.,Rx - Hentai,6.34,,6025,
13391,Expelled from Paradise,Movie,1,Finished Airing,1 hr. 43 min.,R+ - Mild Nudity,7.52,1588,1297,
10043,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.18,,7051,
2030,El Cazador de la Bruja,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.29,2457,1857,Spring 2007
26063,,Special,3,Finished Airing,4 min. per ep.,R - 17+ (violence & profanity),6.77,4451,7689,
18195,Little Busters! ~Refrain~,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.32,221,901,Fall 2013
35310,,ONA,1,Finished Airing,1 min.,G - All Ages,4.5,10735,12966,
5427,,OVA,3,Finished Airing,31 min. per ep.,Rx - Hentai,6.63,,5632,
5755,Blue Comet SPT Layzner,OVA,3,Finished Airing,55 min. per ep.,PG-13 - Teens 13 or older,6.86,4064,8307,
21479,,Special,7,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.21,6723,7528,
34651,A Clockwork Truffe,ONA,2,Finished Airing,1 min. per ep.,G - All Ages,4.25,12833,13108,
8292,,OVA,1,Finished Airing,31 min.,Rx - Hentai,6.38,,5574,
30379,The Disappearance of Nagato Yuki-chan: I Cannot Let Summer Break End,OVA,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,6.77,4454,3226,
384,Gantz,TV,13,Finished Airing,22 min. per ep.,R+ - Mild Nudity,7.2,2810,355,Spring 2004
6796,Kyukyoku Chojin R,OVA,1,Finished Airing,1 hr. 13 min.,PG-13 - Teens 13 or older,6.58,5290,8848,
965,Gargoyle of Yoshinaga House,TV,13,Finished Airing,24 min. per ep.,PG - Children,6.86,4095,5558,Spring 2006
33295,Reflection of Crescent,OVA,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,8719,
2684,,TV,13,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.94,3764,4529,Summer 2007
5501,,Special,13,Finished Airing,4 min. per ep.,G - All Ages,5.86,7669,6481,
2786,,TV,51,Finished Airing,25 min. per ep.,PG - Children,6.78,4387,7022,Spring 2006
5052,8 Man,TV,56,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.15,6929,8615,Fall 1963
12343,Dirty Pair Flash 2,OVA,5,Finished Airing,27 min. per ep.,PG-13 - Teens 13 or older,6.76,4490,6823,
6889,,TV,52,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.11,7071,9740,Winter 1979
37424,,ONA,0,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,9378,
35231,,OVA,1,Finished Airing,Unknown,PG-13 - Teens 13 or older,6.63,12610,6056,
31829,,Movie,1,Finished Airing,50 min.,G - All Ages,6.34,6238,8427,
7643,,TV,37,Finished Airing,39 sec. per ep.,G - All Ages,6.61,5151,7552,Winter 1999
33190,,Movie,1,Finished Airing,1 hr. 57 min.,PG-13 - Teens 13 or older,8.02,536,2665,
1500,Ghost Talker&#039;s Daydream,OVA,4,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.32,6328,4389,
31318,Comet Lucifer,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,5.95,7452,1027,Fall 2015
1117,Pokemon: The Movie 2000,Movie,1,Finished Airing,1 hr. 20 min.,PG - Children,7.45,1819,885,
27681,,TV,13,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.4,11971,12897,Spring 1992
903,Dragon Ball Z Movie 10: Broly - Second Coming,Movie,1,Finished Airing,50 min.,PG-13 - Teens 13 or older,7.04,3405,1171,
35069,The World YAMIZUKAN,TV,13,Finished Airing,4 min. per ep.,PG - Children,4.63,9303,2994,Spring 2017
10633,,TV,22,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,5.05,12092,11676,Spring 2011
36596,,Music,1,Finished Airing,2 min.,G - All Ages,5.47,8426,10947,
36846,,Music,1,Finished Airing,2 min.,G - All Ages,4.25,10104,14139,
25589,,TV,13,Finished Airing,24 min. per ep.,G - All Ages,5.55,12759,13147,
33021,,TV,12,Finished Airing,30 sec. per ep.,PG-13 - Teens 13 or older,4.39,9395,3832,Spring 2016
1056,,OVA,1,Finished Airing,19 min.,PG - Children,6.22,6689,4993,
35778,,Music,2,Finished Airing,3 min. per ep.,G - All Ages,6.4,6000,7659,
29767,,Movie,1,Finished Airing,2 min.,G - All Ages,5.21,8813,12016,
30029,Funky Fables,OVA,26,Finished Airing,25 min. per ep.,G - All Ages,5.21,12615,12764,
917,,OVA,1,Finished Airing,46 min.,R+ - Mild Nudity,7.16,2976,3768,
37815,,OVA,0,Not yet aired,30 min.,Rx - Hentai,0,,13841,
35975,,ONA,1,Finished Airing,3 min.,G - All Ages,4.93,9097,11250,
7148,Ladies versus Butlers!,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.81,4278,684,Winter 2010
31804,Kumamiko: Girl Meets Bear,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.34,6226,1460,Spring 2016
2229,,TV,46,Finished Airing,24 min. per ep.,G - All Ages,7.75,981,3430,Fall 1991
2540,Girl Next Door,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.94,,6728,
2490,,Movie,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,7.15,3004,2483,
24789,,Special,1,Finished Airing,2 min.,G - All Ages,5.83,7743,10833,
17679,Gambo,Movie,1,Finished Airing,12 min.,R - 17+ (violence & profanity),6.7,4751,4725,
6127,Toradora! SOS! Hooray for Foodies,Special,4,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.42,5947,1231,
4056,,TV,12,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,7.24,2653,6920,Spring 2008
1725,,ONA,6,Finished Airing,7 min. per ep.,PG-13 - Teens 13 or older,5.38,8566,5273,
34535,Koi Suru Shirokuma,Movie,0,Currently Airing,39 sec.,G - All Ages,6.95,3705,6403,
32410,,Special,5,Finished Airing,3 min. per ep.,,5.74,7909,4222,
117,,OVA,7,Finished Airing,34 min. per ep.,PG-13 - Teens 13 or older,7.4,2010,3411,
31020,,Movie,10,Finished Airing,1 min. per ep.,G - All Ages,6.25,11530,13076,
34388,,OVA,0,Currently Airing,30 min.,Rx - Hentai,7.43,,5491,
4868,,OVA,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.79,,7429,
8756,Pretty Soldier Sailor Moon Memorial,OVA,5,Finished Airing,1 hr. 30 min. per ep.,PG-13 - Teens 13 or older,7.44,1840,3718,
1864,Loving Angel Angelique: Radiant Tomorrow,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.12,3125,4251,Winter 2007
3087,,Movie,1,Finished Airing,26 min.,PG-13 - Teens 13 or older,7.3,2413,1248,
6773,Shakugan no Shana: Season III,TV,24,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.67,1175,490,Fall 2011
31499,Fox Spirit Matchmaker,ONA,13,Finished Airing,13 min. per ep.,PG-13 - Teens 13 or older,7.32,2339,2623,
10760,,Movie,1,Finished Airing,1 min.,G - All Ages,6,10599,11384,
30158,,Special,1,Finished Airing,11 min.,G - All Ages,4.33,11604,13306,
1935,Megazone 23,OVA,4,Finished Airing,1 hr. 7 min. per ep.,R+ - Mild Nudity,6.91,3851,3849,
35135,,Movie,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,4936,
37105,,TV,0,Not yet aired,Unknown,,0,,3983,Summer 2018
37704,,Movie,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,0,,6638,
10050,,Music,1,Finished Airing,38 min.,G - All Ages,7.43,1895,5594,
25103,,Music,1,Finished Airing,6 min.,G - All Ages,5.41,8537,12453,
37395,,TV,0,Not yet aired,Unknown,PG - Children,0,,8604,Summer 2018
551,,TV,24,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.46,1769,2836,Summer 2001
9166,,Movie,1,Finished Airing,55 min.,PG-13 - Teens 13 or older,6.37,6110,10124,
9533,,TV,51,Finished Airing,24 min. per ep.,,5.48,11841,12001,Fall 2007
3562,Chu2,OVA,1,Finished Airing,25 min.,Rx - Hentai,5.07,,8240,
4688,,OVA,1,Finished Airing,45 min.,R+ - Mild Nudity,6,7355,8323,
690,Vampire Princess Miyu,TV,26,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),7.21,2784,2343,Fall 1997
6328,,Special,1,Finished Airing,26 min.,Rx - Hentai,5.44,,7113,
4834,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.57,,8994,
27693,,TV,77,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.43,10369,10205,Fall 1986
21933,,Movie,1,Finished Airing,29 min.,PG - Children,5.35,12183,12436,
37661,I Am Nezha,Movie,1,Finished Airing,1 hr. 22 min.,,6.2,12670,14235,
30042,,Movie,1,Finished Airing,50 min.,,5.6,8194,10565,
23001,,TV,365,Finished Airing,5 min. per ep.,G - All Ages,6.62,11168,12346,Summer 1970
33511,,Movie,1,Finished Airing,9 min.,PG-13 - Teens 13 or older,7.31,2391,2691,
36077,,Movie,1,Finished Airing,Unknown,,6.65,4975,5336,
31091,Komori-san Can&#039;t Decline!,TV,12,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.28,6469,2035,Fall 2015
6902,,TV,52,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.95,3755,7277,Spring 2010
10825,Ranma ½: Huge Battle! 29 Unteachable Fools,OVA,1,Finished Airing,27 min.,PG-13 - Teens 13 or older,7.33,2320,6104,
329,Planetes,TV,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,8.36,190,599,Fall 2003
30842,,ONA,4,Finished Airing,1 min. per ep.,G - All Ages,6.38,6087,8410,
25143,,OVA,1,Finished Airing,27 min.,PG-13 - Teens 13 or older,7.19,2853,3316,
585,Whisper of the Heart,Movie,1,Finished Airing,1 hr. 51 min.,G - All Ages,8.3,239,648,
4556,Fobia,OVA,2,Finished Airing,42 min. per ep.,Rx - Hentai,4.96,,8977,
6882,Hatsukoi Limited Shorts,Special,6,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,6.78,4399,3323,
3023,,TV,119,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.65,4959,8458,Spring 1987
13497,,Special,1,Finished Airing,5 min.,G - All Ages,5,11438,10782,
30090,Zombie Diary,ONA,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,3.47,12857,12106,
2680,,Special,5,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,7.52,1583,2693,
6481,,TV,26,Finished Airing,11 min. per ep.,PG - Children,5.92,12283,10453,Spring 2009
4929,Next War Chronicle Ehrgeiz,TV,12,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,5.61,8181,9073,Fall 1997
8465,,Special,6,Finished Airing,3 min. per ep.,R+ - Mild Nudity,6.85,4106,2042,
23605,Ninja Slayer From Animation,ONA,26,Finished Airing,12 min. per ep.,R - 17+ (violence & profanity),6.6,5219,2074,
33526,,Music,1,Finished Airing,3 min.,G - All Ages,4.77,9876,13089,
19877,,TV,21,Finished Airing,25 min. per ep.,PG - Children,7.14,3030,8505,Spring 2013
10348,,TV,13,Finished Airing,2 min. per ep.,G - All Ages,6.88,3989,4424,Spring 2011
126,,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.99,3593,2379,Spring 2005
14407,Persona 3 the Movie: #1 Spring of Birth,Movie,1,Finished Airing,1 hr. 38 min.,R - 17+ (violence & profanity),7.73,1049,1287,
11635,Sacred Seven: Wings of the Silver Moon,Movie,1,Finished Airing,1 hr.,PG-13 - Teens 13 or older,6.8,4331,5032,
29979,,ONA,1,Finished Airing,16 sec.,G - All Ages,3.67,9477,8645,
12867,,Movie,1,Finished Airing,3 min.,G - All Ages,6.19,6812,6273,
1277,Ys II: Castle in the Heavens,OVA,4,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.76,4518,5565,
29307,,OVA,3,Finished Airing,28 min. per ep.,Rx - Hentai,5.21,,10318,
869,Slayers Movie 2,Movie,1,Finished Airing,1 hr.,PG-13 - Teens 13 or older,7.4,2047,3130,
3039,,OVA,2,Finished Airing,28 min. per ep.,Rx - Hentai,6.03,,6687,
4038,Psychic Squad,TV,51,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.43,1916,2059,Spring 2008
545,Mousou Kagaku Series: Wandaba Style,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.11,7060,6498,Spring 2003
7617,Atelier Petros the Theater in the Sky: The Wash Bird of the Wash Island,ONA,1,Finished Airing,3 min.,G - All Ages,3.54,9473,9897,
33756,,ONA,20,Finished Airing,14 min. per ep.,PG-13 - Teens 13 or older,6.59,10420,9110,
12441,,OVA,1,Finished Airing,57 min.,PG - Children,6.48,5699,10020,
34091,,Special,6,Finished Airing,2 min. per ep.,G - All Ages,5.67,11529,13742,
33197,Lostorage incited WIXOSS,TV,12,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),6.8,4323,1889,Fall 2016
3826,Zero no Mono,OVA,1,Finished Airing,30 min.,Rx - Hentai,5.5,,7507,
7248,Gunbuster Renewal EX,Special,3,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,5.8,7810,5327,
8783,Prince Nezha&#039;s Triumph Against Dragon King,Movie,1,Finished Airing,1 hr. 5 min.,G - All Ages,6.61,5165,10207,
34083,,ONA,1,Finished Airing,1 min.,PG-13 - Teens 13 or older,4.85,12369,13287,
5575,,OVA,1,Finished Airing,30 min.,Rx - Hentai,5.52,,9756,
24695,Brynhildr in the Darkness Special,Special,1,Finished Airing,20 min.,R+ - Mild Nudity,6.65,4964,2241,
1707,Ultimate Muscle,TV,51,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.95,3742,3929,Winter 2002
29739,,Special,1,Finished Airing,30 sec.,G - All Ages,5.23,8792,10964,
13215,The Life of Budori Gusuko,Movie,1,Finished Airing,1 hr. 46 min.,G - All Ages,6.33,6258,5536,
28077,,Special,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,5.66,8075,6755,
925,Transformers The Headmasters,TV,35,Finished Airing,23 min. per ep.,PG - Children,6.63,5090,6691,Summer 1987
27577,,Movie,1,Finished Airing,15 min.,G - All Ages,6.2,10018,12558,
35177,,OVA,1,Finished Airing,15 min.,G - All Ages,5.6,11038,13756,
31238,,Special,1,Finished Airing,45 min.,G - All Ages,5.93,7509,11267,
10207,"Lily, Frogs, and Little Brother.",Special,1,Finished Airing,27 min.,PG - Children,6.46,5758,8432,
2311,Kenya Boy,Movie,1,Finished Airing,1 hr. 49 min.,PG - Children,5.45,8457,7824,
8362,,Movie,1,Finished Airing,1 hr. 28 min.,G - All Ages,7.25,2601,6624,
9768,,TV,726,Finished Airing,23 min. per ep.,G - All Ages,6.25,6595,10219,Winter 1994
33046,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.76,4480,2328,Summer 2016
15927,,Special,1,Finished Airing,26 min.,PG-13 - Teens 13 or older,7.43,1884,2708,
2212,,Special,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,6.88,3984,4878,
2972,Crystal Triangle,OVA,1,Finished Airing,1 hr. 26 min.,PG-13 - Teens 13 or older,4.62,9308,8040,
27947,Lupin the Third,TV,24,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.96,602,2164,Fall 2015
1803,Dirty Pair: With Love From the Lovely Angels,OVA,2,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.11,3154,6229,
13403,Inu X Boku Secret Service Special,Special,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,7.74,1017,1373,
4188,,OVA,3,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,7.6,1353,2556,
1413,,Special,1,Finished Airing,1 hr. 31 min.,PG-13 - Teens 13 or older,7.22,2729,5246,
30128,,OVA,1,Finished Airing,27 min.,Rx - Hentai,6.49,,5807,
2563,Aria The OVA: Arietta,OVA,1,Finished Airing,30 min.,G - All Ages,8.09,443,2389,
24909,JOKER,TV,13,Finished Airing,24 min. per ep.,PG - Children,6.95,3740,4018,Fall 2014
133,Green Green,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.36,6155,935,Summer 2003
7857,,Special,7,Finished Airing,6 min. per ep.,PG-13 - Teens 13 or older,6.89,3955,5126,
2400,,TV,45,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.26,2564,4337,Spring 1993
2758,,TV,52,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.15,3012,9142,Spring 1993
18495,Chronicles of the Going Home Club,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.82,4242,1922,Summer 2013
4033,,OVA,1,Finished Airing,17 min.,PG-13 - Teens 13 or older,6.29,6451,4154,
18199,,OVA,1,Finished Airing,1 hr. 10 min.,Rx - Hentai,3.82,,10714,
603,Pretty Cure,TV,49,Finished Airing,24 min. per ep.,G - All Ages,7.02,3496,2470,Winter 2004
1217,,OVA,1,Finished Airing,30 min.,PG-13 - Teens 13 or older,6.46,5776,4662,
1340,Judge,OVA,1,Finished Airing,48 min.,R - 17+ (violence & profanity),5.45,8461,6906,
34262,The Royal Tutor,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.58,1413,1343,Spring 2017
36090,Humanoid Girl,Music,1,Finished Airing,4 min.,G - All Ages,4.51,10523,13410,
16560,Goldwing,Movie,1,Finished Airing,1 hr.,G - All Ages,3.76,10529,11595,
7781,,Movie,1,Finished Airing,1 hr. 10 min.,,5.74,10267,6337,
